reflux_ratio,feed_rate,feed_composition,top_purity,bottom_purity,reboiler_duty,condenser_duty
3.621780831931537,141.08653895760165,0.6186055632622576,0.803466747582301,0.39154162665857284,3897.746664692705,3632.930702861743
7.655000144869414,163.402651494447,0.237909089684133,0.43059194494535874,0.11416175554773934,6332.937096571991,5954.948892867494
6.123957592679836,65.08422178264982,0.797915650683852,0.9099800673065606,0.6066480019718938,3052.25875350531,2905.767223651364
5.190609389379256,132.47733792925982,0.5904929912553932,0.7837866088618138,0.364505113731062,4817.4313658956235,4481.845699088607
2.0921304830970557,122.91427696587476,0.22576310684556342,0.4136001040536061,0.10758203863998564,1682.9987751816384,1585.2418021791195
2.0919616423534184,169.9094678218888,0.8698704459849654,0.9450964300390899,0.721902624559994,3566.9586048949964,3442.835334245051
1.4065852851773961,183.0956708866269,0.5146923706682566,0.7257965944027646,0.29821198300924745,2461.9115451156754,2283.2868360263487
7.063233020424546,22.188218865929624,0.15831876149732402,0.3109224729232237,0.07271106799627222,742.7303326266099,707.8216988512487
5.207805082202461,141.32358543058268,0.6014663235320538,0.7915786193200479,0.3748864302029951,5188.989343812584,4830.786001790911
5.956508044572319,29.330443841551222,0.3025591256102482,0.514273529374174,0.15092151547029847,967.5822640150612,903.2531816687871
1.1440914600706171,118.79455971392406,0.742954761501842,0.8804657643209274,0.5314379477766845,1632.4581970360803,1541.2237298952787
7.78936896513396,71.77389122786208,0.7542576588529525,0.8867409644334598,0.5461248665662409,4066.3848771194203,3845.155804550996
6.827098485602952,75.21978791398541,0.8831578846837295,0.9511828675400223,0.74568617671341,4018.0764179006546,3889.677752871118
2.486373774747933,83.53253062142419,0.501495624819603,0.7148986812199852,0.2875462722586716,1612.281065606737,1494.9063103266906
2.272774770449704,131.8326408289298,0.4639655037821897,0.6824745796785333,0.2584684586459756,2325.450482702449,2155.5239930703174
2.283831568974037,80.12899382037845,0.7027804843571845,0.8572427668178232,0.4821504852742499,1651.1168916602876,1551.0383965311416
3.129695700716764,151.88582910625047,0.20597652507354125,0.3849820159636685,0.09706701230509676,2726.627935511703,2576.026910501754
4.673295021425664,92.81492940329655,0.5375324110344993,0.7440733496473706,0.3172532662245559,2988.1382238786946,2773.143807159575
4.023615130494811,32.30357605579255,0.5369980801046808,0.7436540123829712,0.31679908581882077,920.5733730141236,854.3233082755669
3.0386039813862933,161.0767716471393,0.17157849824830979,0.3322928893694688,0.07935598504983633,2736.0148706071222,2600.5863199693354
5.282970263056656,71.43649842668708,0.4343872684055309,0.6553305266887486,0.23676459192565527,2366.694426592309,2194.3164301886595
1.9764570245642927,97.89803832786727,0.7826278388537616,0.9020181905911987,0.5847345170100278,1904.4932249271374,1808.5718901156597
3.0450125397465273,143.37989897994225,0.7849228975957282,0.9032252940174379,0.5879728355044614,3794.790830672412,3604.9801516523357
3.564532903055842,79.84210828676817,0.17939013193574482,0.34459986229171713,0.08331710735088066,1544.47273107972,1465.870401505984
4.192489889519251,30.18541810640881,0.1725767061982647,0.3338770659169104,0.07986021457336469,659.8571062715237,627.0755594233493
6.496231729751095,87.30578846230645,0.31015638160154824,0.5234133078633648,0.15544756088517828,3123.8327860790528,2914.1987818200664
2.3977164751085183,190.0007448849746,0.7998128500431948,0.9109553101716227,0.6094247208195825,4253.509944920283,4050.6588118389723
4.599641068895281,135.51219151374048,0.20312206805879918,0.3807545696929609,0.09557033412003005,3289.709197795126,3109.4458169314235
5.146901982034297,140.86624676009723,0.675997442101957,0.8409194113721326,0.4515997445758503,5353.333322063429,5014.416166174634
1.325152889039984,133.81078765477517,0.1809324956904826,0.34700553087628605,0.08410335649038263,1320.513101253236,1252.9538657156895
5.252813963310069,55.81858501269862,0.5985102829982604,0.7894936622851566,0.3720686472953277,2060.5493736703324,1917.9465305689437
2.193668865811041,95.30009553841042,0.3848538392953159,0.6064275637978711,0.20256932879738745,1544.693683164791,1434.2385879114076
1.4553611508969566,155.1691637053973,0.7311311703726936,0.8737823644165109,0.5164727461023862,2427.0395639754774,2287.8105637505073
7.642198760773333,38.24712155956865,0.28695235906029093,0.4950597188406686,0.14176559680473744,1546.4419115106498,1445.779428490543
7.7594242315219155,70.01349969614822,0.6113614635119679,0.7984834356963206,0.3844351271276576,3649.62817279884,3399.9284180814816
6.658781436815228,69.73743952385365,0.28854602766070797,0.4970492554984549,0.14269196100492781,2502.3009906827624,2339.045920232806
3.132296384213595,97.76340696701108,0.6709282264897231,0.8377502638104706,0.44600864505951876,2490.467030082567,2331.6231063331197
1.683704798044687,196.4663733695933,0.798942427648599,0.9105082227783982,0.6081491777817577,3472.5898541060938,3306.4954632848435
5.789631185585098,32.15045840308795,0.20144143930140804,0.3782536329518403,0.09469146886713842,944.8458704491263,893.3181973349534
4.081067456177209,113.3661789885071,0.7932765508764028,0.9075835332404758,0.5999122642419394,3783.7808666196265,3599.401169441637
1.8542676439134518,52.28564276219788,0.5748602035314384,0.7724343987542396,0.3500792552157204,867.939199984298,806.7799727418537
4.466238370778891,194.72177817375393,0.20168839269361918,0.3786216795497673,0.09482050199356247,4608.211091778984,4356.722697288081
1.2407196478065288,40.39463085094356,0.4420334842877697,0.6624882307065798,0.24227831039219458,480.01557021536445,445.00552279649077
7.365242814551475,92.64818042508642,0.22868823478807832,0.4177314585300426,0.1091577741952975,3441.2296297748844,3239.984108885599
2.8114598712001184,152.8192972702291,0.6602783110932556,0.8310071284720613,0.4344513329167322,3568.8785591013907,3337.8618693361714
5.637655990477874,146.81979704494015,0.7070945075343598,0.8598075150582002,0.4872368923984007,6129.449797917766,5760.794015767654
3.1819775326258766,96.0911546409078,0.18463721621823917,0.35275157505141536,0.08599755717960537,1711.6624338304123,1623.0017172409118
4.640476148244676,82.37435023148927,0.5049118821557155,0.717744169187507,0.29028443742113985,2578.429911906598,2390.863637196954
4.826971955402957,91.5702281395167,0.7517000448207337,0.885330622743611,0.5427681257509346,3434.9780706678052,3246.926246584007
2.293981188678689,67.56972736855508,0.8489304332407972,0.935260987804193,0.6861135795731643,1498.4249205336391,1439.9751058554266
7.78709239435191,56.959928967223966,0.510814293393416,0.7226202639287111,0.29505280387324323,2788.9685794968236,2586.390921066321
6.425929763527802,106.94714556060019,0.8602233788891257,0.9406028283378107,0.7051655656407729,5371.459475241987,5173.910863425539
7.576492590949324,68.33607609216932,0.5285511763648238,0.7369730906737993,0.3096754829825328,3305.7651885675596,3067.039371382825
7.263791452993542,71.74309968150502,0.41535239567992643,0.6370686193617005,0.22331916171074206,3081.3298159530314,2858.0407712578585
5.185299851677596,138.21609142542027,0.7785625028423164,0.899869596640325,0.5790418467563808,5576.746230143356,5292.483062461463
7.453119645161818,194.33671970598058,0.4943861683664713,0.7089216761024525,0.2818982251547645,9049.273926664531,8389.577815722789
1.6194475143634364,128.65469610068752,0.4775220084516184,0.6944382441245379,0.26876518445266406,1834.2716794678115,1700.2829966709671
2.3718800369340163,33.85630407169393,0.49224999152786264,0.7071110121397274,0.2802142620030854,627.9114345487797,582.1203037322593
1.3165910223737665,33.60505049373206,0.7774280014957963,0.8992676101933282,0.5774630422352467,507.54984660455324,481.59341926035376
3.2773123153428503,191.2561797522019,0.7655532333504417,0.8929034791439587,0.5611898496789853,5302.787580199588,5022.528145423736
3.720741027826374,73.51234225532005,0.42281599395216896,0.6443056682347656,0.22854423028941095,1813.951469402682,1682.202869777795
2.8994432224172715,36.57205749484558,0.36663988789642,0.5872712271677029,0.19061574817789714,713.3353997898543,662.8952086374579
6.801162564063505,127.82802568706867,0.4935424192313035,0.7082073180399726,0.28123237373959126,5489.953710584662,5089.676674117636
3.497273286855125,132.25678009224788,0.5582180077896872,0.7600136687086714,0.33517114879790255,3422.015511333455,3178.3597804416495
2.9665415678116656,136.73086762136387,0.29066976850239756,0.49969069855383874,0.14392944795847398,2545.6278462690943,2379.046835964159
4.798872582107739,68.13236501435743,0.7351640677724726,0.8760758656720492,0.5215324830891833,2522.094405726279,2378.6628660313245
1.9864695748233385,22.719923158605507,0.4891862125859383,0.7045020790283827,0.2778095109826624,372.39978101673296,345.2297424228656
6.615378865278277,193.70276650180494,0.3672364387359677,0.5879092070748394,0.1910022825360495,7382.065150077036,6859.864317221633
1.5218545057583959,65.16074822439845,0.1854567943711925,0.3540166163769271,0.08641768546852913,700.4899380112769,664.1084446582141
7.908208556203621,141.68473184945856,0.29107612832288554,0.5001948399629285,0.14416662312215267,5926.292945580233,5538.267220385958
6.405713385076602,147.19337657816772,0.859424937404787,0.9402280564666513,0.7037996611185162,7370.332374129442,7098.085746158506
2.391009770739207,129.80133507430742,0.34407974945562125,0.5626010549329495,0.17623650762237594,2161.538400557931,2011.347832420023
1.0386548198652168,76.32333095845668,0.23508743149362826,0.42668254819497753,0.11262451560482568,694.9557516004463,653.7282474205493
6.708229999183839,68.79732567753183,0.4685382333239946,0.6865426528713933,0.2619163155163017,2867.7296149281538,2658.1750418717456
5.94800140693332,127.58029088648657,0.34567019468819893,0.5643755692485758,0.17723526974509873,4358.802954571369,4055.5231955127515
6.103050176286911,175.89721405010448,0.12812740021695534,0.25989782091726465,0.05793586361177633,5032.164723814925,4827.613138794912
6.39889242680162,190.4120712062112,0.35851617382353385,0.5785105601791373,0.185384757441938,7000.800437354457,6508.6457693673565
1.5183125621386324,39.06304479267637,0.5352868991515749,0.7423084813624236,0.3153474528057359,557.399856071743,517.2564494268779
3.509260099809908,47.869150267589575,0.5413698976159735,0.7470736067402179,0.32052772059690826,1228.0788840453322,1139.8721926243186
1.811083416675908,190.05252658095435,0.385247136941511,0.606833963788202,0.2028309641870428,2712.32459644982,2518.33517989332
7.041723981129155,152.57634110026265,0.4578422050020805,0.6769742371186604,0.253891099549629,6583.544030885335,6102.573689490539
5.363086887792905,178.93888846935914,0.8724143345878131,0.9462708339999494,0.7263893473921293,7738.444531442538,7473.291360375689
3.3162861739685443,56.473874144361766,0.4018787817842493,0.6237473257469227,0.2140354045487476,1253.7682050679082,1163.3739730451375
1.4449084520021653,125.76545679969233,0.30658145060798636,0.5191296438115827,0.1533120809920931,1463.186231376324,1365.4178543118717
3.1768762520096354,146.20512699514524,0.2947736352534081,0.5047633351911962,0.14633052655496712,2876.5800768229574,2687.2750330510644
3.2762832541872293,142.42013938045508,0.4662116901633073,0.6844770590897153,0.2601589053629366,3287.880828634092,3047.6218883444008
6.107243248366449,93.46730435600566,0.7076161189735553,0.8601164343700337,0.48785511866409137,4179.316821574952,3928.190737622398
5.462902299486492,22.771080504435524,0.26479054735077856,0.46672192120937095,0.12907938644576364,675.2030894797767,632.7657159561076
7.210489198034286,124.92669022476736,0.6674369017126145,0.8355524633266376,0.44219189766496414,6310.627750144319,5906.127989356223
4.305504476133645,65.55827705232957,0.11691985867953303,0.24007544386725652,0.05257094269685039,1384.9241819125048,1332.2461792674085
1.837159721568112,101.04576430572025,0.43514638238715686,0.6560456309036066,0.2373090503718168,1512.5395389073553,1402.3569270394448
5.992713510560965,192.36458271508712,0.7206920521622295,0.8677779516501469,0.5035851480859483,8522.142502165176,8022.664858580102
6.325495340318282,91.82635717563825,0.37098636461954515,0.5919029848907971,0.1934396624104696,3376.4805386705607,3137.03472543037
4.9289403829864735,171.1642891995968,0.5509896811563196,0.7545078808265012,0.32883465788470073,5810.8009500366425,5395.417166117414
6.396770259681927,53.9373090348652,0.26398338626072865,0.46566567965019356,0.12862409746992864,1829.1191339427453,1714.3171804428964
4.456569174550735,141.04288964450518,0.6935963129009378,0.8517237754451225,0.471477979054717,4805.026609040994,4509.146877507641
4.659129805673958,195.86125179900984,0.1418232826150077,0.28346339059626263,0.06457883551416306,4526.487123939534,4328.908779512551
3.9927871285098475,38.34075815712862,0.7820341159004003,0.9017052293043997,0.5838996744620031,1250.7964976945748,1187.6874590702641
1.1779338872086664,21.497589600894564,0.25855710913733454,0.45851975779721554,0.12557537798484247,213.61764141731976,200.3387162728122
1.7552399889531312,98.04490267387058,0.7995184253666646,0.9108041465239877,0.6089929572897594,1779.6331050729736,1694.6776166772001
1.2200042998071399,36.672586949246096,0.3820233930404139,0.6034939030683835,0.20069086443494083,412.2687515946738,382.83538603041785
5.454872878846463,154.70918294172165,0.6781468595795893,0.8422553882844157,0.4539883180043776,6181.464156797751,5791.376516581863
3.2004918675342866,184.6187594927406,0.3553802382289508,0.5750921091208859,0.18338163756887546,3843.7403290883803,3574.171422710457
4.559994838152919,98.12377508757659,0.8247293369877181,0.9235080681265139,0.647131349897181,3635.1475353315136,3477.0730507624526
7.352965317482651,66.56809558797937,0.2013097004146995,0.378057217597329,0.0946226505440029,2406.4685358521933,2275.2798907726606
2.7450456040421245,98.19259742118976,0.24281583141807897,0.4373362615047827,0.1168476580169481,1654.0938221086394,1554.3486583271483
3.8726804612494083,150.2206072130002,0.49442410012704185,0.708953765834854,0.2819281813763766,4032.2821700019153,3738.328909707139
6.288857969801341,21.629749084466777,0.1655507512305169,0.3226539874939567,0.07632311271288374,659.1793688714987,627.2857765042841
2.6015871584413572,126.10171810724549,0.25678414776140956,0.4561677637914214,0.12458376288461513,2068.837745170731,1940.6499540637533
1.538859368801551,130.39250327972823,0.8550131057696115,0.9381492811405348,0.6963045029012881,2234.306054790135,2149.809469434351
3.028260170396376,134.78388444126838,0.8811917289183098,0.9502896629783594,0.7421119358746399,3702.6651554057216,3582.7557377417475
2.128549010778031,63.563974396557896,0.4010074634643376,0.6228742827515893,0.2134415009959794,1022.1603608646263,948.4919908929556
7.507883566398012,148.5294902080628,0.8386288168111485,0.9303097469855051,0.6692212221346291,8470.615580056518,8123.637221688345
6.656842656950919,36.45046753971975,0.5358597405387454,0.7427593606240883,0.3158329210373943,1582.0184781977296,1468.110834829411
5.433826295572964,55.86866056402415,0.31579397269901366,0.5301074594987665,0.1588360779197417,1723.935797569305,1607.4865056504057
7.1002241313140235,177.94460839780675,0.6619189768644789,0.8320535246773489,0.4362153550769792,8840.0554192048,8269.093728206914
6.625704538293801,152.97016713078193,0.6271214452598858,0.8092489616951757,0.4000245974895295,7008.8798134876415,6536.834514195099
2.305990412202251,22.474199722042144,0.8913002552869868,0.9548548310486886,0.7606975810098661,508.6322759838172,493.3000087494995
7.247912989429844,64.70772686656403,0.3120378299274267,0.5256556394015339,0.15657556117258545,2551.514206159658,2379.9068607727895
4.775395693409555,58.59316693876962,0.6376476021293883,0.8162848157309387,0.4107079443900697,2046.112755311734,1909.8964192181238
6.652081086148438,68.74513904665505,0.14161900402355754,0.283117094207132,0.0644790365521012,2147.8085934723426,2054.151008274937
7.2726390994644525,64.56075865037955,0.19091683095737555,0.3623881756057173,0.0892266818715651,2288.681380320745,2167.7257955327464
3.2260243248030473,31.254733233712233,0.10313469996087461,0.2150045420313152,0.046057148205151506,518.466716992402,500.51816505476506
1.7703634716937373,102.60929298742766,0.8995685448477385,0.9585395341507337,0.7762958243831837,1951.9282049387873,1896.787587432821
2.595546137793592,151.89202546150972,0.7418189577179822,0.8798290734376133,0.5299829335253766,3498.2436251255313,3302.2265123003513
3.9897545203837943,129.21171044913854,0.7293784117868326,0.8727810563304851,0.514287913138468,4103.368756560288,3867.1026849683303
6.726103361457452,141.11690034765437,0.5077808602305438,0.7201206126138016,0.29259621860252355,6062.5377314893685,5621.831851058602
7.0251140827944045,34.606852136523045,0.34005366632435197,0.5580845312115741,0.17371812306086623,1359.3261119663632,1265.2128547782922
